date,Year,Month,Day,Dayscaled,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Dayoff,NewYear,Mon,Tue,Wed,Thr,Fri,Sat,Sun,Level_3_Alert,Outbreak,COVID19,No,,,,
2019/5/21 00:00,2019,5,21,0.666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,343,,,,
2019/5/22 00:00,2019,5,22,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,356,,,,
2019/5/23 00:00,2019,5,23,0.733333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,356,,,,
2019/5/24 00:00,2019,5,24,0.766666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,365,,,,
2019/5/25 00:00,2019,5,25,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,397,,,,
2019/5/26 00:00,2019,5,26,0.833333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,445,,,,
2019/5/27 00:00,2019,5,27,0.866666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,383,,,,
2019/5/28 00:00,2019,5,28,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,367,,,,
2019/5/29 00:00,2019,5,29,0.933333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,319,,,,
2019/5/30 00:00,2019,5,30,0.966666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,364,,,,
2019/5/31 00:00,2019,5,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,389,,,,
2019/6/1 00:00,2019,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,372,,,,
2019/6/2 00:00,2019,6,2,0.033333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,417,,,,
2019/6/3 00:00,2019,6,3,0.066666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,403,,,,
2019/6/4 00:00,2019,6,4,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,322,,,,
2019/6/5 00:00,2019,6,5,0.133333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,355,,,,
2019/6/6 00:00,2019,6,6,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,423,,,,
2019/6/7 00:00,2019,6,7,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,435,,,,
2019/6/8 00:00,2019,6,8,0.233333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,388,,,,
2019/6/9 00:00,2019,6,9,0.266666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,452,,,,
2019/6/10 00:00,2019,6,10,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,,,,
2019/6/11 00:00,2019,6,11,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340,,,,
2019/6/12 00:00,2019,6,12,0.366666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,428,,,,
2019/6/13 00:00,2019,6,13,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,385,,,,
2019/6/14 00:00,2019,6,14,0.433333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,372,,,,
2019/6/15 00:00,2019,6,15,0.466666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,408,,,,
2019/6/16 00:00,2019,6,16,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,459,,,,
2019/6/17 00:00,2019,6,17,0.533333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,399,,,,
2019/6/18 00:00,2019,6,18,0.566666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,361,,,,
2019/6/19 00:00,2019,6,19,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,368,,,,
2019/6/20 00:00,2019,6,20,0.633333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,376,,,,
2019/6/21 00:00,2019,6,21,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,411,,,,
2019/6/22 00:00,2019,6,22,0.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,402,,,,
2019/6/23 00:00,2019,6,23,0.733333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,462,,,,
2019/6/24 00:00,2019,6,24,0.766666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,377,,,,
2019/6/25 00:00,2019,6,25,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,365,,,,
2019/6/26 00:00,2019,6,26,0.833333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,336,,,,
2019/6/27 00:00,2019,6,27,0.866666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,349,,,,
2019/6/28 00:00,2019,6,28,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,398,,,,
2019/6/29 00:00,2019,6,29,0.933333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,360,,,,
2019/6/30 00:00,2019,6,30,0.966666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,404,,,,
2019/7/1 00:00,2019,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,406,,,,
2019/7/2 00:00,2019,7,2,0.033333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,355,,,,
2019/7/3 00:00,2019,7,3,0.066666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,336,,,,
2019/7/4 00:00,2019,7,4,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,335,,,,
2019/7/5 00:00,2019,7,5,0.133333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,416,,,,
2019/7/6 00:00,2019,7,6,0.166666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,424,,,,
2019/7/7 00:00,2019,7,7,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,443,,,,
2019/7/8 00:00,2019,7,8,0.233333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,417,,,,
2019/7/9 00:00,2019,7,9,0.266666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,353,,,,
2019/7/10 00:00,2019,7,10,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,352,,,,
2019/7/11 00:00,2019,7,11,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,353,,,,
2019/7/12 00:00,2019,7,12,0.366666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,399,,,,
2019/7/13 00:00,2019,7,13,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,418,,,,
2019/7/14 00:00,2019,7,14,0.433333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,443,,,,
2019/7/15 00:00,2019,7,15,0.466666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,405,,,,
2019/7/16 00:00,2019,7,16,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,422,,,,
2019/7/17 00:00,2019,7,17,0.533333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,436,,,,
2019/7/18 00:00,2019,7,18,0.566666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,395,,,,
2019/7/19 00:00,2019,7,19,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,382,,,,
2019/7/20 00:00,2019,7,20,0.633333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,401,,,,
2019/7/21 00:00,2019,7,21,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,449,,,,
2019/7/22 00:00,2019,7,22,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,418,,,,
2019/7/23 00:00,2019,7,23,0.733333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,414,,,,
2019/7/24 00:00,2019,7,24,0.766666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,359,,,,
2019/7/25 00:00,2019,7,25,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,425,,,,
2019/7/26 00:00,2019,7,26,0.833333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,390,,,,
2019/7/27 00:00,2019,7,27,0.866666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,387,,,,
2019/7/28 00:00,2019,7,28,0.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,429,,,,
2019/7/29 00:00,2019,7,29,0.933333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,403,,,,
2019/7/30 00:00,2019,7,30,0.966666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,387,,,,
2019/7/31 00:00,2019,7,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,411,,,,
2019/8/1 00:00,2019,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,374,,,,
2019/8/2 00:00,2019,8,2,0.033333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,390,,,,
2019/8/3 00:00,2019,8,3,0.066666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,380,,,,
2019/8/4 00:00,2019,8,4,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,415,,,,
2019/8/5 00:00,2019,8,5,0.133333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,390,,,,
2019/8/6 00:00,2019,8,6,0.166666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,360,,,,
2019/8/7 00:00,2019,8,7,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,332,,,,
2019/8/8 00:00,2019,8,8,0.233333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,370,,,,
2019/8/9 00:00,2019,8,9,0.266666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,372,,,,
2019/8/10 00:00,2019,8,10,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,368,,,,
2019/8/11 00:00,2019,8,11,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,439,,,,
2019/8/12 00:00,2019,8,12,0.366666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,408,,,,
2019/8/13 00:00,2019,8,13,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,
2019/8/14 00:00,2019,8,14,0.433333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,341,,,,
2019/8/15 00:00,2019,8,15,0.466666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,,,,
2019/8/16 00:00,2019,8,16,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,359,,,,
2019/8/17 00:00,2019,8,17,0.533333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,374,,,,
2019/8/18 00:00,2019,8,18,0.566666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,389,,,,
2019/8/19 00:00,2019,8,19,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,373,,,,
2019/8/20 00:00,2019,8,20,0.633333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,346,,,,
2019/8/21 00:00,2019,8,21,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353,,,,
2019/8/22 00:00,2019,8,22,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,360,,,,
2019/8/23 00:00,2019,8,23,0.733333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,415,,,,
2019/8/24 00:00,2019,8,24,0.766666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,396,,,,
2019/8/25 00:00,2019,8,25,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,425,,,,
2019/8/26 00:00,2019,8,26,0.833333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,422,,,,
2019/8/27 00:00,2019,8,27,0.866666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,392,,,,
2019/8/28 00:00,2019,8,28,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,381,,,,
2019/8/29 00:00,2019,8,29,0.933333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,378,,,,
2019/8/30 00:00,2019,8,30,0.966666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,394,,,,
2019/8/31 00:00,2019,8,31,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,387,,,,
2019/9/1 00:00,2019,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,459,,,,
2019/9/2 00:00,2019,9,2,0.033333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,417,,,,
2019/9/3 00:00,2019,9,3,0.066666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,363,,,,
2019/9/4 00:00,2019,9,4,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360,,,,
2019/9/5 00:00,2019,9,5,0.133333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,370,,,,
2019/9/6 00:00,2019,9,6,0.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,397,,,,
2019/9/7 00:00,2019,9,7,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,412,,,,
2019/9/8 00:00,2019,9,8,0.233333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,447,,,,
2019/9/9 00:00,2019,9,9,0.266666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,395,,,,
2019/9/10 00:00,2019,9,10,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,445,,,,
2019/9/11 00:00,2019,9,11,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350,,,,
2019/9/12 00:00,2019,9,12,0.366666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,427,,,,
2019/9/13 00:00,2019,9,13,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,456,,,,
2019/9/14 00:00,2019,9,14,0.433333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,487,,,,
2019/9/15 00:00,2019,9,15,0.466666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,478,,,,
2019/9/16 00:00,2019,9,16,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,422,,,,
2019/9/17 00:00,2019,9,17,0.533333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,410,,,,
2019/9/18 00:00,2019,9,18,0.566666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,402,,,,
2019/9/19 00:00,2019,9,19,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,393,,,,
2019/9/20 00:00,2019,9,20,0.633333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,387,,,,
2019/9/21 00:00,2019,9,21,0.666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,401,,,,
2019/9/22 00:00,2019,9,22,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,444,,,,
2019/9/23 00:00,2019,9,23,0.733333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,441,,,,
2019/9/24 00:00,2019,9,24,0.766666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,374,,,,
2019/9/25 00:00,2019,9,25,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,381,,,,
2019/9/26 00:00,2019,9,26,0.833333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,320,,,,
2019/9/27 00:00,2019,9,27,0.866666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,421,,,,
2019/9/28 00:00,2019,9,28,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,399,,,,
2019/9/29 00:00,2019,9,29,0.933333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,424,,,,
2019/9/30 00:00,2019,9,30,0.966666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,422,,,,
2019/10/1 00:00,2019,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,371,,,,
2019/10/2 00:00,2019,10,2,0.033333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,356,,,,
2019/10/3 00:00,2019,10,3,0.066666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,369,,,,
2019/10/4 00:00,2019,10,4,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,391,,,,
2019/10/5 00:00,2019,10,5,0.133333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,406,,,,
2019/10/6 00:00,2019,10,6,0.166666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,377,,,,
2019/10/7 00:00,2019,10,7,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,402,,,,
2019/10/8 00:00,2019,10,8,0.233333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,389,,,,
2019/10/9 00:00,2019,10,9,0.266666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,373,,,,
2019/10/10 00:00,2019,10,10,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,429,,,,
2019/10/11 00:00,2019,10,11,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,411,,,,
2019/10/12 00:00,2019,10,12,0.366666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,396,,,,
2019/10/13 00:00,2019,10,13,0.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,439,,,,
2019/10/14 00:00,2019,10,14,0.433333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,407,,,,
2019/10/15 00:00,2019,10,15,0.466666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,362,,,,
2019/10/16 00:00,2019,10,16,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360,,,,
2019/10/17 00:00,2019,10,17,0.533333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,355,,,,
2019/10/18 00:00,2019,10,18,0.566666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,359,,,,
2019/10/19 00:00,2019,10,19,0.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,345,,,,
2019/10/20 00:00,2019,10,20,0.633333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,403,,,,
2019/10/21 00:00,2019,10,21,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,391,,,,
2019/10/22 00:00,2019,10,22,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,346,,,,
2019/10/23 00:00,2019,10,23,0.733333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,369,,,,
2019/10/24 00:00,2019,10,24,0.766666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,341,,,,
2019/10/25 00:00,2019,10,25,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,373,,,,
2019/10/26 00:00,2019,10,26,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,380,,,,
2019/10/27 00:00,2019,10,27,0.866666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,384,,,,
2019/10/28 00:00,2019,10,28,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,350,,,,
2019/10/29 00:00,2019,10,29,0.933333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,339,,,,
2019/10/30 00:00,2019,10,30,0.966666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,340,,,,
2019/10/31 00:00,2019,10,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,378,,,,
2019/11/1 00:00,2019,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,349,,,,
2019/11/2 00:00,2019,11,2,0.033333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,368,,,,
2019/11/3 00:00,2019,11,3,0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,427,,,,
2019/11/4 00:00,2019,11,4,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,364,,,,
2019/11/5 00:00,2019,11,5,0.133333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,325,,,,
2019/11/6 00:00,2019,11,6,0.166666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,319,,,,
2019/11/7 00:00,2019,11,7,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,330,,,,
2019/11/8 00:00,2019,11,8,0.233333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,345,,,,
2019/11/9 00:00,2019,11,9,0.266666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,402,,,,
2019/11/10 00:00,2019,11,10,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,397,,,,
2019/11/11 00:00,2019,11,11,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,362,,,,
2019/11/12 00:00,2019,11,12,0.366666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,339,,,,
2019/11/13 00:00,2019,11,13,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,334,,,,
2019/11/14 00:00,2019,11,14,0.433333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,338,,,,
2019/11/15 00:00,2019,11,15,0.466666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,387,,,,
