Date,No
2019-07-28,244.74466
2019-07-29,199.58333
2019-07-30,205.58601
2019-07-31,205.58601
2019-08-01,204.0853
2019-08-02,207.08655
2019-08-03,211.58852
2019-08-04,256.6073
2019-08-05,217.68239
2019-08-06,193.6621
2019-08-07,211.67735
2019-08-08,193.6621
2019-08-09,220.68489
2019-08-10,220.68489
2019-08-11,247.7075
2019-08-12,219.3696
2019-08-13,207.34937
2019-08-14,192.32407
2019-08-15,198.33418
2019-08-16,207.34937
2019-08-17,229.8874
2019-08-18,256.93295
2019-08-19,204.52347
2019-08-20,186.4773
2019-08-21,190.98874
2019-08-22,186.4773
2019-08-23,193.99643
2019-08-24,207.53116
2019-08-25,234.60042
2019-08-26,197.13731
2019-08-27,179.07893
2019-08-28,186.60336
2019-08-29,200.14703
2019-08-30,207.67145
2019-08-31,230.24452
2019-09-01,257.33206
2019-09-02,212.20633
2019-09-03,186.62111
2019-09-04,186.62111
2019-09-05,186.62111
2019-09-06,198.66116
2019-09-07,219.73128
2019-09-08,234.78134
2019-09-09,230.64763
2019-09-10,211.05005
2019-09-11,211.05005
2019-09-12,203.51265
2019-09-13,205.02005
2019-09-14,221.60263
2019-09-15,257.7826
2019-09-16,260.25793
2019-09-17,237.56113
2019-09-18,228.48236
2019-09-19,228.48236
2019-09-20,240.58737
2019-09-21,254.20541
2019-09-22,267.82364
2019-09-23,230.56781
2019-09-24,201.74677
2019-09-25,203.26375
2019-09-26,216.91588
2019-09-27,215.3989
2019-09-28,242.70296
2019-09-29,247.25372
2019-09-30,197.35628
2019-10-01,194.32002
2019-10-02,191.28378
2019-10-03,194.32002
2019-10-04,194.32002
2019-10-05,232.27322
2019-10-06,211.01949
2019-10-07,185.42966
2019-10-08,182.38983
2019-10-09,182.38983
2019-10-10,197.58896
2019-10-11,211.26828
2019-10-12,211.26828
2019-10-13,223.42758
2019-10-14,228.63588
2019-10-15,213.39351
2019-10-16,213.39351
2019-10-17,213.39351
2019-10-18,242.35413
2019-10-19,242.35413
2019-10-20,254.54803
2019-10-21,190.6623
2019-10-22,178.45992
2019-10-23,186.0865
2019-10-24,190.6623
2019-10-25,210.49126
2019-10-26,222.69363
2019-10-27,230.32022
2019-10-28,187.64163
2019-10-29,195.26944
2019-10-30,186.1162
2019-10-31,181.53947
2019-11-01,184.59056
2019-11-02,216.62701
2019-11-03,227.3059
2019-11-04,210.71652
2019-11-05,175.59703
2019-11-06,166.43546
2019-11-07,184.75862
2019-11-08,178.6509
2019-11-09,189.33951
2019-11-10,215.29741
2019-11-11,184.71358
2019-11-12,184.71358
2019-11-13,178.60735
2019-11-14,175.55423
2019-11-15,166.39488
2019-11-16,195.39957
2019-11-17,221.35115
2019-11-18,189.22409
2019-11-19,173.9641
2019-11-20,189.22409
2019-11-21,175.49
2019-11-22,181.594
2019-11-23,184.646
2019-11-24,206.01018
2019-11-25,183.02902
2019-11-26,175.40273
2019-11-27,183.02902
2019-11-28,178.4532
2019-11-29,183.02902
2019-11-30,196.75609
2019-12-01,219.6348
2019-12-02,172.36195
2019-12-03,184.56456
2019-12-04,184.56456
2019-12-05,187.61522
2019-12-06,184.56456
2019-12-07,221.17259
2019-12-08,221.17259
2019-12-09,193.34918
2019-12-10,167.46791
2019-12-11,167.46791
2019-12-12,173.55765
2019-12-13,182.69225
2019-12-14,190.3043
2019-12-15,222.27551
2019-12-16,194.6921
2019-12-17,185.56592
2019-12-18,185.56592
2019-12-19,188.60797
2019-12-20,179.4818
2019-12-21,188.60797
2019-12-22,228.15477
2019-12-23,182.55478
2019-12-24,179.5122
2019-12-25,176.46962
2019-12-26,174.94824
2019-12-27,176.46962
2019-12-28,199.28885
2019-12-29,226.67224
2019-12-30,185.28465
2019-12-31,171.61603
2020-01-01,185.28465
2020-01-02,189.84073
2020-01-03,182.24721
2020-01-04,182.24721
2020-01-05,229.32777
2020-01-06,192.66905
2020-01-07,183.56659
2020-01-08,192.66905
2020-01-09,192.66905
2020-01-10,201.77151
2020-01-11,210.87419
2020-01-12,230.59612
2020-01-13,181.90012
2020-01-14,183.41585
2020-01-15,187.96344
2020-01-16,187.96344
2020-01-17,195.54251
2020-01-18,201.60583
2020-01-19,227.37509
2020-01-20,183.34134
2020-01-21,186.37178
2020-01-22,183.34134
2020-01-23,195.46307
2020-01-24,204.55458
2020-01-25,204.55458
2020-01-26,222.73718
2020-01-27,466.81592
2020-01-28,437.83075
2020-01-29,404.26865
2020-01-30,370.70676
2020-01-31,309.68512
2020-02-01,253.23999
2020-02-02,253.23999
2020-02-03,220.38329
2020-02-04,203.54837
2020-02-05,180.59189
2020-02-06,191.30486
2020-02-07,188.24399
2020-02-08,203.54837
2020-02-09,223.44415
2020-02-10,209.29367
2020-02-11,189.43361
2020-02-12,186.37823
2020-02-13,195.54437
2020-02-14,189.43361
2020-02-15,184.85045
2020-02-16,215.40442
2020-02-17,172.0885
2020-02-18,173.61151
2020-02-19,172.0885
2020-02-20,161.42825
2020-02-21,172.0885
2020-02-22,170.5657
2020-02-23,188.84058
2020-02-24,169.73495
2020-02-25,174.28133
2020-02-26,160.64203
2020-02-27,171.25035
2020-02-28,171.25035
2020-02-29,180.34328
2020-03-01,174.28133
2020-03-02,172.44925
2020-03-03,172.44925
2020-03-04,154.29672
2020-03-05,161.86018
2020-03-06,166.3984
2020-03-07,173.96187
2020-03-08,180.01271
2020-03-09,143.03566
2020-03-10,143.03566
2020-03-11,137.0131
2020-03-12,134.00183
2020-03-13,130.99055
2020-03-14,146.04692
2020-03-15,146.04692
2020-03-16,153.03627
2020-03-17,144.03415
2020-03-18,120.02849
2020-03-19,133.53157
2020-03-20,144.03415
2020-03-21,150.03557
2020-03-22,157.53723
2020-03-23,149.60313
2020-03-24,140.62695
2020-03-25,137.63489
2020-03-26,140.62695
2020-03-27,137.63489
2020-03-28,143.619
2020-03-29,149.60313
2020-03-30,141.61685
2020-03-31,116.275
2020-04-01,123.72842
2020-04-02,128.20062
2020-04-03,141.61685
2020-04-04,141.61685
2020-04-05,138.63544
2020-04-06,145.63019
2020-04-07,147.1161
2020-04-08,145.63019
2020-04-09,133.74202
2020-04-10,144.14406
2020-04-11,154.5463
2020-04-12,139.6861
2020-04-13,143.60098
2020-04-14,133.23813
2020-04-15,139.15982
2020-04-16,140.64014
2020-04-17,146.56183
2020-04-18,149.52267
2020-04-19,158.4052
2020-04-20,138.73717
2020-04-21,138.73717
2020-04-22,126.92977
2020-04-23,132.83347
2020-04-24,141.68903
2020-04-25,154.97226
2020-04-26,138.73717
2020-04-27,147.05862
2020-04-28,139.70561
2020-04-29,139.70561
2020-04-30,129.4116
2020-05-01,126.47044
2020-05-02,138.23512
2020-05-03,152.94096
2020-05-04,149.5923
2020-05-05,143.72594
2020-05-06,136.3929
2020-05-07,149.5923
2020-05-08,142.25926
2020-05-09,156.92516
2020-05-10,168.65787
2020-05-11,146.29971
2020-05-12,134.59575
2020-05-13,125.81778
2020-05-14,133.13266
2020-05-15,149.2257
2020-05-16,146.29971
2020-05-17,152.15169
2020-05-18,144.52617
2020-05-19,138.68674
2020-05-20,134.30725
2020-05-21,157.665
2020-05-22,147.44589
2020-05-23,173.72336
2020-05-24,148.90584
2020-05-25,138.33032
2020-05-26,138.33032
2020-05-27,138.33032
2020-05-28,129.59367
2020-05-29,129.59367
2020-05-30,161.62805
2020-05-31,158.71584
2020-06-01,152.53508
2020-06-02,145.27159
2020-06-03,152.53508
2020-06-04,153.98788
2020-06-05,164.15678
2020-06-06,171.42046
2020-06-07,181.58936
2020-06-08,166.65054
2020-06-09,153.60843
2020-06-10,149.26093
2020-06-11,153.60843
2020-06-12,163.75227
2020-06-13,169.54881
2020-06-14,188.38765
2020-06-15,160.61559
2020-06-16,159.1687
2020-06-17,144.69884
2020-06-18,149.0397
2020-06-19,159.1687
2020-06-20,173.63857
2020-06-21,177.97943
2020-06-22,156.20514
2020-06-23,153.31245
2020-06-24,153.31245
2020-06-25,166.32944
2020-06-26,177.90018
2020-06-27,177.90018
2020-06-28,177.90018
2020-06-29,167.4254
2020-06-30,152.99219
2020-07-01,176.08533
2020-07-02,181.85861
2020-07-03,181.85861
2020-07-04,203.50851
2020-07-05,177.52855
2020-07-06,355.64633
2020-07-07,348.47595
2020-07-08,335.56955
2020-07-09,334.1354
2020-07-10,347.042
2020-07-11,347.042
2020-07-12,324.0971
2020-07-13,357.45898
2020-07-14,354.56458
2020-07-15,354.56458
2020-07-16,351.6702
2020-07-17,358.90628
2020-07-18,386.403
2020-07-19,366.14218
2020-07-20,353.84424
2020-07-21,337.7603
2020-07-22,315.82794
2020-07-23,320.21436
2020-07-24,349.45764
2020-07-25,369.92795
2020-07-26,371.3902
2020-07-27,373.37317
2020-07-28,333.52716
2020-07-29,332.05127
2020-07-30,333.52716
2020-07-31,365.99435
2020-08-01,391.08255
2020-08-02,394.03412
2020-08-03,341.3056
2020-08-04,335.34393
2020-08-05,336.83447
2020-08-06,327.89197
2020-08-07,344.28644
2020-08-08,347.26727
2020-08-09,375.58527
2020-08-10,302.25925
2020-08-11,302.25925
2020-08-12,311.28192
2020-08-13,294.7403
2020-08-14,336.8462
2020-08-15,326.31967
2020-08-16,365.41785
2020-08-17,337.01114
2020-08-18,315.7582
2020-08-19,320.31232
2020-08-20,306.6496
2020-08-21,330.93887
2020-08-22,338.5291
2020-08-23,358.26407
2020-08-24,332.31976
2020-08-25,298.6284
2020-08-26,309.34827
2020-08-27,301.69125
2020-08-28,300.15973
2020-08-29,317.0055
2020-08-30,376.73123
2020-08-31,331.4889
2020-09-01,334.5725
2020-09-02,322.23807
2020-09-03,296.02722
2020-09-04,334.5725
2020-09-05,329.9472
2020-09-06,362.32504
2020-09-07,332.58862
2020-09-08,321.70944
2020-09-09,332.58862
2020-09-10,329.48032
2020-09-11,334.14267
2020-09-12,329.48032
2020-09-13,360.56332
2020-09-14,300.4123
2020-09-15,300.4123
2020-09-16,294.15372
2020-09-17,289.45987
2020-09-18,311.36493
2020-09-19,322.31757
2020-09-20,316.05878
2020-09-21,307.3485
2020-09-22,310.5008
2020-09-23,316.80536
2020-09-24,299.46768
2020-09-25,304.19623
2020-09-26,312.07684
2020-09-27,348.32828
2020-09-28,325.2352
2020-09-29,299.851
2020-09-30,299.851
2020-10-01,283.9859
2020-10-02,295.09137
2020-10-03,301.4374
2020-10-04,325.2352
2020-10-05,337.57013
2020-10-06,303.97305
2020-10-07,318.37186
2020-10-08,316.77188
2020-10-09,316.77188
2020-10-10,321.57156
2020-10-11,359.96814
2020-10-12,302.64963
2020-10-13,299.42996
2020-10-14,297.82022
2020-10-15,302.64963
2020-10-16,318.74802
2020-10-17,339.676
2020-10-18,346.11536
2020-10-19,332.23615
2020-10-20,304.68478
2020-10-21,299.8229
2020-10-22,291.71948
2020-10-23,290.09894
2020-10-24,332.23615
